requests_per_minute,requests_per_second,failed_request_ratio,unique_endpoints,repeated_endpoint_ratio,avg_response_time_ms,session_duration_sec,avg_payload_size_bytes,login_attempts,login_failure_ratio,endpoint_entropy,request_interval_variance,status_4xx_count,is_bot
8.7818,0.0213,0.088,6,0.1647,149.53,229.83,4324.79,1,0.0857,1.6235,1.286717,2,0
1000.0,30.0,0.063,3,0.7,102.03,21.57,6080.21,0,0.0,0.1655,0.019731,48,1
210.715,3.4458,0.5563,2,0.9855,144.26,30.45,131.59,51,0.5906,0.1588,0.004954,57,1
15.8935,0.3336,0.0477,5,0.1,324.24,222.34,2855.52,1,0.2735,3.7478,5.597655,3,0
20.0787,0.2568,0.1725,5,0.3672,364.13,141.49,1673.0,1,0.2458,3.044,9.152483,7,0
29.7204,0.5368,0.1757,3,0.1813,233.68,74.89,2004.99,0,0.0,1.5573,12.175029,5,0
15.5879,0.1929,0.2087,3,0.4,303.5,188.72,1710.31,1,0.4101,0.9142,0.39656,6,1
0.6181,0.0197,0.0304,7,0.2353,119.6,131.89,2651.45,0,0.0,3.2784,1.564475,0,0
3.9294,0.0495,0.1031,6,0.1,354.42,183.92,4401.83,1,0.0547,2.7494,12.038994,1,0
36.5606,0.667,0.1485,3,0.1,230.37,83.1,705.25,0,0.0,3.2019,0.854723,7,0
1000.0,23.4603,0.101,2,0.7,121.34,24.13,3280.47,0,0.0,0.0,0.01549,56,1
360.174,5.9695,0.4045,1,0.8,169.37,51.45,270.35,284,0.8244,0.2685,0.001522,124,1
809.0168,13.6561,0.1174,1,0.9008,93.71,22.49,1146.71,0,0.0,0.6409,0.016725,35,1
318.5537,5.1607,0.6899,1,0.9114,121.0,29.24,216.46,82,0.733,0.3232,0.004294,106,1
28.8783,0.4716,0.0251,3,0.3128,355.27,98.98,4217.64,0,0.0,2.559,9.809364,1,0
1000.0,30.0,0.3951,1,0.8109,125.4,6.64,171.52,101,0.6082,0.3434,0.001892,151,1
29.7659,0.458,0.2237,2,0.7017,264.9,89.62,2547.16,0,0.0,1.2263,0.462885,8,1
4.7726,0.0,0.1161,7,0.3367,244.78,90.73,2624.4,0,0.0,2.0593,11.130744,0,0
2.9904,0.0882,0.1594,6,0.5004,223.86,281.44,1210.11,0,0.0,3.0205,13.726827,4,0
22.0825,0.3226,0.0622,7,0.1,370.55,97.73,3853.73,0,0.0,1.901,9.90198,2,0
13.9849,0.2961,0.2317,6,0.3485,388.91,258.31,2439.43,0,0.0,2.467,5.882,12,0
593.445,9.961,0.3792,2,0.8926,59.46,37.81,78.19,398,0.7828,0.0,0.000316,143,1
6.005,0.0806,0.1229,5,0.325,85.58,269.56,973.67,1,0.0621,2.9417,11.983023,4,0
11.2188,0.227,0.2189,7,0.1487,189.03,149.37,2338.05,1,0.0078,1.8244,9.801815,6,0
17.1629,0.3467,0.2592,3,0.2354,157.73,167.82,4808.52,0,0.0,3.6388,10.313909,13,0
9.6198,0.1511,0.1335,1,0.7768,180.1,123.13,2246.79,0,0.0,0.6637,0.637362,3,1
1000.0,30.0,0.1554,1,0.7977,65.84,3.29,7997.36,0,0.0,0.6906,0.023043,62,1
1000.0,21.0724,0.2965,1,0.7267,66.02,24.15,3648.39,0,0.0,0.169,0.010358,149,1
1000.0,30.0,0.2108,1,0.8766,84.04,11.3,5810.14,0,0.0,0.9078,0.033331,93,1
493.363,8.043,0.424,1,0.956,199.93,51.48,131.52,228,0.93,0.4311,0.002345,179,1
20.2889,0.4316,0.2668,1,0.829,242.3,74.8,2274.03,0,0.0,0.8238,0.602587,7,1
1000.0,30.0,0.062,2,0.9352,31.59,3.79,2291.42,0,0.0,0.1553,0.011348,35,1
563.2531,9.471,0.6724,1,0.9939,109.37,31.91,274.84,269,0.9364,0.4727,0.011244,203,1
4.0774,0.1315,0.0417,7,0.3661,241.96,282.15,3500.89,0,0.0,1.4298,4.964984,1,0
21.2398,0.4441,0.1143,5,0.2901,170.76,57.22,3533.84,1,0.1506,1.8002,3.132078,2,0
450.2135,7.4847,0.5163,1,0.972,152.68,49.33,147.25,117,0.7638,0.167,0.006353,189,1
6.1724,0.0258,0.0698,6,0.1721,90.17,262.65,2768.2,0,0.0,2.271,13.503283,1,0
662.6676,11.1893,0.0717,1,0.7,124.62,28.13,4420.96,0,0.0,0.5307,0.019062,22,1
19.1079,0.3249,0.0336,6,0.2865,254.44,215.45,680.91,1,0.0099,1.9322,7.117067,2,0
16.2374,0.1408,0.0145,3,0.4313,119.85,139.5,1269.36,1,0.2485,2.3274,6.358744,0,0
9.347,0.1703,0.0533,6,0.1269,158.76,260.4,1944.59,0,0.0,1.6309,13.088914,2,0
5.0703,0.0,0.3659,3,0.5478,351.32,146.81,1928.45,0,0.0,1.1001,0.064342,4,1
24.4535,0.4323,0.233,5,0.452,105.82,160.46,3054.77,0,0.0,2.7746,9.848806,15,0
26.793,0.4868,0.0597,6,0.1816,118.13,168.79,4307.3,1,0.1782,3.5256,12.714692,4,0
14.4664,0.1604,0.1471,5,0.1,77.58,100.87,2561.3,0,0.0,2.6278,3.603761,3,0
781.5889,13.1449,0.2302,3,0.7,98.3,24.84,7060.09,0,0.0,0.0752,0.021036,74,1
4.5611,0.1602,0.3735,3,0.7208,280.56,171.77,986.49,5,0.2,1.2926,0.569498,7,1
731.2299,12.0749,0.4257,1,0.9715,186.12,28.92,215.8,261,0.7468,0.4829,0.010589,150,1
790.5894,13.2513,0.0716,1,0.9142,38.06,25.54,2857.76,0,0.0,0.4738,0.041134,24,1
329.1402,5.3504,0.8366,1,0.8827,124.89,32.43,148.63,265,0.8813,0.2411,0.010267,144,1
955.0735,15.7974,0.1975,2,0.7013,107.83,24.23,2466.34,0,0.0,0.9124,0.010897,75,1
2.7279,0.0905,0.0568,4,0.4222,372.59,283.11,4418.79,2,0.0564,1.7773,4.207398,1,0
24.9698,0.3607,0.1,2,0.6947,145.65,95.07,301.18,0,0.0,0.2361,0.054908,3,1
13.3252,0.3202,0.2087,2,0.4,91.11,89.16,2615.94,0,0.0,1.4273,0.353622,6,1
44.6094,0.815,0.2029,4,0.4909,279.67,61.18,4861.02,0,0.0,3.151,10.686947,9,0
1000.0,30.0,0.2164,2,0.9001,67.39,3.8,5137.03,0,0.0,0.883,0.043757,63,1
6.1784,0.0319,0.0327,4,0.741,320.01,276.86,4492.07,0,0.0,2.7409,9.481117,0,0
1000.0,30.0,0.2371,2,0.9024,90.08,16.38,1416.89,0,0.0,0.989,0.019703,146,1
1000.0,18.6441,0.2677,1,0.8801,33.42,14.51,4208.34,0,0.0,0.8361,0.03577,72,1
617.6928,10.1791,0.7127,1,0.9354,103.96,39.57,286.58,308,0.8869,0.4187,0.019567,291,1
29.3199,0.4372,0.1564,3,0.5712,152.41,60.31,3411.82,0,0.0,2.5106,6.701531,4,0
2.9272,0.0189,0.001,5,0.2813,387.68,79.59,2036.36,2,0.0857,3.1862,11.323075,0,0
17.2424,0.199,0.1003,3,0.6372,309.79,182.48,4468.29,1,0.3027,2.3758,12.519381,4,0
6.2671,0.067,0.0194,5,0.1853,349.5,264.43,4682.52,0,0.0,2.4956,14.343939,0,0
21.8855,0.3113,0.1875,1,0.4876,302.8,61.7,1742.72,5,0.4567,1.1433,0.790357,2,1
15.8021,0.3662,0.0703,3,0.2606,222.7,166.69,1382.44,1,0.04,1.6114,3.676498,3,0
10.7342,0.1697,0.0852,4,0.5212,119.01,286.25,4149.69,0,0.0,1.8731,7.246017,5,0
966.5538,16.0749,0.063,3,0.8548,93.61,27.81,5230.07,0,0.0,0.2905,0.020791,27,1
29.5155,0.42,0.0235,5,0.3751,171.01,150.06,4396.51,0,0.0,3.6204,11.644828,1,0
27.6765,0.399,0.136,3,0.2681,255.99,152.29,2531.34,0,0.0,3.4959,12.339919,8,0
26.0105,0.404,0.0195,7,0.2141,231.97,191.85,4216.7,1,0.2686,2.3246,9.273798,1,0
922.108,15.234,0.9476,1,0.9862,184.42,25.85,116.68,57,0.8928,0.1447,0.016686,373,1
21.2161,0.3057,0.0239,4,0.3698,233.76,133.63,3284.66,1,0.0644,2.7459,12.441304,0,0
15.6014,0.2105,0.1562,1,0.6527,202.31,199.05,709.39,10,0.3584,0.7541,0.620387,4,1
39.1506,0.7769,0.0792,5,0.3719,357.37,63.08,4230.46,0,0.0,2.6881,6.532402,3,0
6.1258,0.0288,0.0595,3,0.1,279.66,207.82,4478.93,0,0.0,3.5145,10.106382,0,0
15.3257,0.1727,0.1217,5,0.3586,325.22,104.33,3243.64,1,0.2572,2.1585,8.802805,1,0
59.4813,0.8992,0.0944,3,0.3314,126.43,76.81,1268.99,1,0.1516,2.7135,3.212134,6,0
567.9551,9.2762,0.791,1,0.8379,133.18,50.94,161.04,68,0.7661,0.031,0.016972,383,1
1000.0,19.166,0.7765,1,0.8,118.64,22.17,140.37,284,0.9176,0.439,0.009559,328,1
489.1557,8.3695,0.8119,1,0.8,114.39,53.49,142.26,74,0.7583,0.3566,0.004276,358,1
9.1276,0.2086,0.0674,7,0.4277,172.28,189.59,3175.24,1,0.2525,1.5542,10.749243,1,0
12.538,0.1598,0.1413,5,0.1049,200.48,142.85,1274.0,1,0.0305,3.3566,7.519359,4,0
383.3667,6.4403,0.7375,1,0.859,155.28,50.78,226.82,328,0.8441,0.4805,0.011289,241,1
33.6666,0.5443,0.08,7,0.3734,285.4,123.22,909.26,1,0.0516,1.7312,13.55821,5,0
103.4644,1.6598,0.0296,7,0.3479,385.38,34.19,2009.03,1,0.3573,2.5319,2.95,1,0
419.3553,7.0043,0.4012,1,0.9843,150.69,54.62,202.36,339,0.5,0.3767,0.013155,153,1
1.8523,0.079,0.1163,6,0.3463,199.18,119.76,1743.44,0,0.0,3.3381,1.478787,1,0
2.2691,0.0778,0.0506,7,0.4527,363.42,259.0,2124.2,0,0.0,2.7996,12.010587,0,0
1000.0,30.0,0.2469,1,0.9556,130.92,4.73,3120.46,0,0.0,0.9706,0.042585,138,1
306.949,5.3722,0.842,2,0.9907,141.26,41.79,292.14,330,0.9023,0.1606,0.00843,186,1
18.7226,0.2446,0.07,7,0.3098,252.02,177.2,3477.1,1,0.0423,3.2525,0.881129,3,0
1000.0,28.9195,0.1502,1,0.8926,54.43,14.37,6301.58,0,0.0,0.689,0.04885,62,1
15.8364,0.1099,0.3058,1,0.4889,300.73,195.1,2236.4,10,0.2012,0.7708,0.151861,6,1
30.0739,0.4925,0.0922,4,0.1,223.31,128.64,1095.17,0,0.0,2.5044,10.039308,6,0
6.9246,0.1619,0.1696,1,0.8408,129.33,168.56,1238.08,0,0.0,0.7554,0.195685,1,1
12.9479,0.2224,0.0694,4,0.4577,174.02,144.12,1162.2,0,0.0,2.1578,11.180042,2,0
14.2895,0.2427,0.0712,7,0.7381,412.56,249.83,2723.0,1,0.1564,3.0352,12.41483,4,0
32.6742,0.5374,0.3114,5,0.7243,164.24,133.24,3670.64,0,0.0,3.5065,3.617827,23,0
7.6812,0.0965,0.0791,3,0.4301,365.95,216.88,3334.13,0,0.0,1.5894,8.526438,1,0
17.3894,0.2418,0.1011,7,0.1,161.69,126.24,3273.73,0,0.0,2.3579,6.117754,4,0
10.7021,0.0565,0.0235,3,0.1069,285.34,70.9,3618.23,2,0.1323,3.2573,9.090145,0,0
3.1423,0.0,0.0123,6,0.2259,325.5,192.28,3221.64,0,0.0,2.1984,12.17513,0,0
7.9312,0.1262,0.0089,5,0.3588,403.01,128.25,3963.2,2,0.1471,2.3049,13.901447,0,0
16.2031,0.2508,0.0767,4,0.2461,320.4,160.69,4124.44,1,0.0797,2.2494,14.859818,3,0
70.7319,1.0879,0.0318,3,0.8,376.73,56.44,3878.55,0,0.0,2.4301,1.664685,2,0
654.5386,10.8873,0.3736,1,0.8501,97.52,27.11,57.37,109,0.7071,0.5596,0.01962,110,1
251.5896,4.121,0.3275,1,0.9582,127.69,41.34,90.3,242,0.7779,0.2699,0.007022,55,1
6.6139,0.1113,0.1656,3,0.2018,149.69,265.02,1056.97,1,0.2171,2.4493,7.229029,6,0
770.5352,12.8636,0.1859,2,0.8764,125.05,28.79,1778.02,0,0.0,0.6145,0.004107,68,1
1000.0,30.0,0.2151,1,0.8842,137.8,5.06,1426.89,0,0.0,0.2768,0.005011,65,1
11.3779,0.2256,0.0667,4,0.5615,376.67,169.21,4541.59,2,0.3123,2.0837,14.317877,2,0
50.9423,0.923,0.0241,7,0.1151,120.62,66.96,1225.24,0,0.0,1.8117,10.635284,1,0
31.7142,0.536,0.0292,3,0.2762,274.99,151.96,936.99,0,0.0,2.8492,8.297957,2,0
520.2593,8.6678,0.593,1,0.9476,73.52,10.82,255.88,377,0.7943,0.5823,0.005664,55,1
1000.0,23.3213,0.7424,1,0.9841,57.31,15.0,92.41,291,0.7439,0.3202,0.001805,259,1
11.1269,0.0957,0.056,3,0.6186,287.0,242.77,4815.77,0,0.0,3.0608,6.427539,2,0
1000.0,28.4718,0.3346,1,0.9712,195.35,12.27,121.95,70,0.5042,0.5464,0.006962,116,1
1000.0,19.7394,0.2155,3,0.9166,72.36,20.56,4330.21,0,0.0,0.023,0.023136,87,1
21.0969,0.2891,0.0398,5,0.2902,243.84,130.31,2236.48,0,0.0,1.9409,5.980853,1,0
15.4113,0.2323,0.1551,5,0.3335,294.08,192.14,1604.07,0,0.0,1.8875,5.657254,8,0
9.3873,0.2107,0.0667,6,0.659,301.6,250.48,1276.28,0,0.0,3.0315,12.739569,3,0
12.2683,0.2938,0.0543,4,0.1249,216.21,139.43,4412.87,0,0.0,2.4723,13.058909,2,0
24.184,0.3565,0.0812,6,0.1,267.69,176.01,3483.61,1,0.0264,1.8893,10.084013,5,0
11.1373,0.0882,0.1699,3,0.4,126.63,93.07,2288.26,5,0.5774,0.383,0.058547,2,1
4.1904,0.1384,0.0407,5,0.1696,289.34,89.29,4864.43,0,0.0,1.8649,6.073461,0,0
40.5842,0.7678,0.0397,3,0.1295,322.76,35.18,941.37,0,0.0,1.4774,5.207801,0,0
433.1848,7.2678,0.3529,1,0.8463,107.1,53.19,98.47,167,0.8038,0.0,0.014452,136,1
864.3597,14.5904,0.077,2,0.9228,136.53,19.38,4745.38,0,0.0,0.8366,0.005292,21,1
11.1864,0.0966,0.1708,5,0.1,399.85,44.53,3183.9,1,0.184,2.2347,11.877932,1,0
168.2886,3.0603,0.7938,1,0.9707,197.93,59.73,84.9,323,0.5579,0.4478,0.014601,141,1
36.9032,0.5753,0.1013,3,0.3747,84.26,95.79,3196.67,0,0.0,1.7116,2.681714,6,0
7.1497,0.1909,0.1335,5,0.1493,135.15,274.37,4037.82,0,0.0,2.0064,9.689796,4,0
1000.0,19.7275,0.0764,2,0.7491,157.48,28.51,7870.34,0,0.0,0.7106,0.037329,43,1
3.9368,0.0518,0.1188,5,0.1,98.85,212.77,3784.44,0,0.0,1.917,4.70423,1,0
4.1215,0.1395,0.0414,5,0.2459,327.82,294.39,1784.87,1,0.1622,2.1396,6.894024,1,0
714.7097,12.0741,0.1042,1,0.8858,85.85,24.29,5486.73,0,0.0,0.0778,0.009039,30,1
44.4651,0.7168,0.0805,7,0.1,403.35,103.71,768.3,1,0.0156,3.3607,4.077539,6,0
3.2308,0.0985,0.0693,4,0.1822,417.67,158.42,883.18,1,0.09,2.2137,3.9599,0,0
165.5555,2.7477,0.8154,1,0.9921,205.13,41.77,135.72,216,0.9547,0.3509,0.018213,92,1
1000.0,30.0,0.1394,2,0.8562,93.88,6.46,5743.48,0,0.0,0.7189,0.025226,106,1
4.9478,0.0783,0.0157,5,0.4159,137.89,162.76,3922.27,0,0.0,1.8507,9.479027,0,0
2.2006,0.1444,0.1509,3,0.3314,388.17,156.16,3246.69,1,0.1692,2.9389,4.488934,1,0
20.7915,0.3112,0.081,5,0.1323,231.34,176.75,836.6,0,0.0,2.4289,3.544438,5,0
12.9054,0.2752,0.3213,3,0.1,236.63,297.73,2009.64,0,0.0,2.5572,4.433395,25,0
23.9431,0.4494,0.0413,4,0.1109,171.17,107.73,4729.83,0,0.0,2.9264,12.233594,1,0
1000.0,30.0,0.05,3,0.7931,115.31,8.77,2013.68,0,0.0,0.4938,0.001668,29,1
3.6456,0.1835,0.3384,1,0.9067,275.3,73.72,463.07,10,0.75,1.3373,0.448352,3,1
16.1754,0.1737,0.1506,6,0.1779,204.17,299.67,1665.22,0,0.0,2.5248,8.105181,11,0
19.7369,0.3114,0.0782,7,0.2075,301.73,167.54,3246.16,0,0.0,3.5091,3.409333,4,0
1000.0,30.0,0.1001,1,0.7,89.38,20.57,2933.68,0,0.0,0.1503,0.027852,74,1
531.5173,8.8599,0.6651,2,0.9089,137.11,11.23,236.5,110,0.7763,0.5044,0.003988,66,1
60.1034,1.0293,0.2309,4,0.1453,296.22,44.02,4201.85,0,0.0,3.1988,2.325765,10,0
23.1361,0.3825,0.0181,7,0.4787,222.91,109.4,4058.61,0,0.0,1.7607,3.427,0,0
1000.0,30.0,0.3368,2,0.9491,106.51,12.5,118.08,242,0.9607,0.0728,0.01219,146,1
7.0466,0.0824,0.0719,5,0.1516,376.42,297.51,3888.42,0,0.0,1.6394,8.364737,2,0
23.2863,0.3939,0.0209,3,0.2913,332.2,138.52,2841.84,0,0.0,2.3371,11.597604,1,0
2.002,0.0695,0.0173,5,0.2047,217.02,285.16,879.48,2,0.0005,1.4164,11.537606,0,0
30.9016,0.5293,0.1781,6,0.7267,373.42,150.86,531.11,0,0.0,1.5207,13.886477,13,0
5.0688,0.0,0.1,2,0.6,168.5,181.36,1613.72,0,0.0,0.7748,0.384801,3,1
1000.0,30.0,0.2312,1,0.7519,145.13,19.28,2662.36,0,0.0,0.6742,0.034395,179,1
285.7928,4.8241,0.5508,1,0.9529,142.84,40.65,179.2,394,0.9671,0.0577,0.016703,107,1
25.98,0.4694,0.091,5,0.1693,162.7,124.62,3980.87,0,0.0,1.4648,2.898919,4,0
12.9837,0.1821,0.0488,6,0.2774,316.25,250.83,1031.74,1,0.0421,2.9129,9.702311,2,0
726.2337,11.9372,0.3855,1,0.889,152.07,26.66,291.16,303,0.9306,0.1396,0.018807,123,1
0.0,0.1516,0.5,2,0.8775,310.35,106.72,658.22,5,0.5523,0.5526,0.710583,9,1
14.6447,0.2836,0.0211,7,0.3723,240.31,253.96,782.13,1,0.1118,2.2409,4.708643,1,0
330.3903,5.5058,0.6259,1,0.8498,66.7,48.51,279.3,296,0.8995,0.3606,0.017773,167,1
36.3118,0.6188,0.062,4,0.5021,135.28,113.44,4086.02,0,0.0,1.5984,9.534535,4,0
29.5544,0.4453,0.0138,5,0.1,292.0,156.48,3732.09,0,0.0,3.24,12.89076,1,0
1000.0,25.5608,0.1798,3,0.8346,72.66,25.46,3305.39,0,0.0,0.4187,0.018883,117,1
1.8363,0.0,0.0528,5,0.1,232.04,211.94,2098.18,0,0.0,1.6124,3.977785,0,0
4.285,0.0328,0.0245,3,0.5018,363.62,247.22,3271.79,2,0.0145,2.0207,13.261917,0,0
1000.0,30.0,0.1272,3,0.8854,99.83,17.33,3686.81,0,0.0,0.4754,0.002329,73,1
465.4647,7.9592,0.05,2,0.9351,115.21,23.8,5409.0,0,0.0,0.9942,0.036502,9,1
1000.0,25.9657,0.3,1,0.8316,106.58,12.75,6617.23,0,0.0,0.713,0.043399,100,1
23.6704,0.3829,0.0707,4,0.1731,439.09,168.99,2113.4,0,0.0,2.2496,0.942007,4,0
1000.0,30.0,0.2494,1,0.842,137.79,10.4,7249.05,0,0.0,0.0,0.020467,118,1
224.6368,3.9154,0.3001,2,0.9383,111.94,37.64,181.28,213,0.8886,0.4647,0.010737,42,1
47.333,0.7829,0.0742,3,0.2353,366.01,71.57,4014.12,1,0.4611,2.912,0.902017,4,0
146.1374,2.4811,0.6845,1,0.8157,59.59,38.56,169.21,294,0.9054,0.1159,0.008904,63,1
8.9179,0.2046,0.3734,3,0.3246,110.43,85.13,2786.74,0,0.0,2.0365,2.104901,5,0
1000.0,26.5249,0.1034,1,0.9688,106.75,25.41,3973.57,0,0.0,0.45,0.008673,69,1
44.3821,0.8693,0.0523,5,0.1591,212.12,98.85,4663.66,1,0.0472,3.283,8.682079,4,0
1000.0,30.0,0.2078,1,0.7648,106.92,3.48,1384.86,0,0.0,0.6601,0.015234,59,1
10.3728,0.1976,0.1917,5,0.2874,387.72,248.92,4385.49,0,0.0,2.4691,6.518633,7,0
3.033,0.0144,0.0085,5,0.6147,250.61,217.82,3022.97,1,0.1569,2.6358,1.617345,0,0
627.3939,10.4076,0.4603,1,0.9564,97.99,27.22,146.36,178,0.9685,0.1628,0.018954,130,1
46.1391,0.7384,0.2298,4,0.1,243.47,65.61,4844.56,0,0.0,2.3573,1.884276,11,0
1000.0,30.0,0.0957,1,0.9145,113.48,10.74,3051.84,0,0.0,0.2172,0.003351,51,1
13.3471,0.2298,0.0752,3,0.2431,206.91,194.49,3650.84,1,0.012,3.0158,5.075319,3,0
370.8905,6.3634,0.1184,3,0.9032,77.95,16.24,5890.3,0,0.0,0.6056,0.035667,11,1
1000.0,30.0,0.3,2,0.8538,111.34,11.88,5394.42,0,0.0,0.6409,0.014272,119,1
256.2303,4.1928,0.7787,1,0.9972,128.76,43.15,258.44,163,0.7151,0.4836,0.017168,140,1
486.2877,8.163,0.5583,1,0.8,103.14,55.72,84.27,66,0.9043,0.092,0.00092,252,1
43.5751,0.7104,0.0124,3,0.3806,310.11,59.6,4278.24,1,0.1311,2.3605,4.464244,0,0
1000.0,26.0672,0.1554,2,0.906,34.1,29.29,7705.91,0,0.0,0.8588,0.044552,118,1
6.4457,0.2218,0.0225,3,0.6546,102.2,230.09,1807.26,1,0.0091,1.5781,3.568422,0,0
26.8375,0.3879,0.0419,3,0.4396,106.14,141.9,2150.38,0,0.0,2.4013,1.549458,2,0
0.6288,0.1366,0.0656,5,0.1701,383.8,276.03,4710.7,0,0.0,2.2718,13.716506,0,0
13.1823,0.2198,0.0262,6,0.1,182.66,143.92,4155.41,0,0.0,2.7928,8.971386,0,0
12.6193,0.1477,0.1814,7,0.4468,100.17,269.84,3879.38,1,0.0289,1.8237,11.998291,7,0
22.1489,0.4072,0.0881,5,0.3732,379.48,122.38,2924.01,1,0.0658,2.3359,5.850931,4,0
955.0745,15.7941,0.05,2,0.7,46.01,21.2,7284.7,0,0.0,0.6901,0.032552,16,1
16.9402,0.279,0.2104,4,0.5156,327.29,36.71,4525.79,1,0.1202,3.1989,2.096382,1,0
12.2887,0.2511,0.1185,3,0.1,411.82,151.86,606.94,0,0.0,3.0445,8.985745,3,0
13.199,0.2542,0.0652,3,0.2347,63.2,248.68,1920.98,0,0.0,3.3182,10.680558,3,0
40.0425,0.6858,0.0022,3,0.4711,386.44,111.89,3029.85,1,0.0103,1.6067,9.38554,0,0
31.741,0.5524,0.0783,5,0.5397,81.1,122.25,3770.28,0,0.0,2.9882,13.790589,4,0
11.366,0.1804,0.0482,5,0.4039,248.59,173.04,909.8,0,0.0,1.8002,3.521563,1,0
6.6574,0.0754,0.0101,4,0.2765,384.21,120.4,4006.41,2,0.0758,3.2159,13.275977,0,0
509.4637,8.6316,0.1358,3,0.7865,123.81,23.63,4077.26,0,0.0,0.7913,0.032689,27,1
1000.0,30.0,0.2791,1,0.7,136.05,11.71,4269.36,0,0.0,0.2061,0.041005,198,1
5.9849,0.1475,0.0265,3,0.6966,185.74,251.49,2685.89,0,0.0,1.9666,9.915817,0,0
1000.0,18.4901,0.2701,1,0.9285,102.98,29.58,7502.63,0,0.0,0.0,0.016148,149,1
0.3907,0.0417,0.0598,4,0.3328,259.93,227.66,2536.36,1,0.1792,2.6145,11.917673,0,0
12.4532,0.1842,0.1716,1,0.5084,157.62,104.47,2876.35,10,0.4504,1.3021,0.419133,2,1
21.705,0.233,0.1,1,0.84,116.8,116.84,956.06,10,0.3927,0.8705,0.797325,3,1
1000.0,30.0,0.3,1,0.7,60.49,7.07,6241.78,0,0.0,0.7863,0.007831,104,1
13.7712,0.1757,0.1543,3,0.1627,354.32,212.68,4178.7,1,0.0647,2.7447,3.600367,6,0
1000.0,30.0,0.0925,1,0.9699,105.59,5.15,7396.63,0,0.0,0.4135,0.045807,25,1
827.193,13.7966,0.8714,2,0.9881,182.94,31.39,67.58,125,0.812,0.2017,0.004748,377,1
424.4575,7.0173,0.3998,1,0.8997,79.73,36.08,77.04,273,0.5,0.2619,0.006442,102,1
270.4361,4.6625,0.1518,2,0.7,66.9,26.41,1432.31,0,0.0,0.5976,0.002258,18,1
1000.0,30.0,0.6698,1,0.9415,115.17,8.97,135.38,332,0.6442,0.198,0.018399,235,1
26.4837,0.3835,0.2776,1,0.7806,199.36,82.71,1755.46,1,0.38,1.0219,0.177494,9,1
932.4649,15.5259,0.1357,2,0.8502,97.33,25.06,2497.65,0,0.0,0.8608,0.044509,52,1
1000.0,30.0,0.6061,1,0.9937,108.98,5.97,291.32,238,0.9689,0.2922,0.004284,295,1
581.6203,9.4507,0.665,1,0.9694,163.96,49.36,215.26,177,0.5654,0.2899,0.019794,317,1
24.5555,0.4641,0.113,5,0.2029,246.94,116.29,2108.81,0,0.0,3.0857,10.545617,5,0
27.2271,0.477,0.1329,4,0.1452,183.57,161.74,4204.92,1,0.0004,2.4875,3.922967,9,0
6.8531,0.1411,0.066,3,0.6484,181.4,287.94,4594.92,1,0.1831,2.2935,6.311866,2,0
3.0365,0.0192,0.0841,3,0.4205,169.45,263.85,4284.29,0,0.0,3.5743,6.080438,0,0
29.8817,0.5157,0.0546,7,0.3229,115.95,140.27,2114.75,0,0.0,2.6412,4.765019,3,0
98.3735,1.5194,0.0823,6,0.1737,199.95,39.89,1556.93,0,0.0,2.0465,7.1481,5,0
676.5739,11.332,0.7918,2,0.9867,93.58,33.95,154.24,177,0.5,0.0,0.001757,304,1
0.0,0.1713,0.1727,5,0.2363,84.76,269.69,3447.08,0,0.0,3.4345,4.066996,1,0
24.4211,0.4166,0.331,4,0.5777,277.77,216.16,2519.33,1,0.168,3.4325,1.595984,25,0
22.0266,0.319,0.4227,3,0.7773,309.3,77.49,948.64,0,0.0,0.9473,0.066574,15,1
1000.0,28.7031,0.7408,1,0.8588,131.81,7.83,194.66,300,0.6971,0.2806,0.019546,165,1
10.6444,0.0,0.2532,1,0.8318,160.74,75.93,1259.33,5,0.75,1.1869,0.068597,2,1
33.2004,0.442,0.1173,5,0.3842,73.99,58.03,3245.64,0,0.0,3.422,9.805901,3,0
993.9532,16.5286,0.2508,2,0.7387,124.65,24.02,5792.54,0,0.0,0.1,0.008451,99,1
998.1057,16.6637,0.1426,1,0.9139,135.81,13.53,3890.54,0,0.0,0.2595,0.023736,32,1
614.4892,10.1529,0.7183,1,0.9951,207.93,8.92,194.27,306,0.8578,0.1866,0.017599,65,1
6.2288,0.0523,0.0204,6,0.3684,390.21,233.31,738.27,1,0.0121,2.3763,0.816049,0,0
1000.0,25.7107,0.2084,3,0.8565,132.43,23.9,1513.85,0,0.0,0.5167,0.030316,128,1
14.7265,0.3635,0.0108,5,0.4127,387.1,154.33,520.02,0,0.0,3.3437,1.68131,0,0
21.654,0.3132,0.0298,7,0.1,140.92,65.5,4589.29,0,0.0,2.0302,5.624416,0,0
6.81,0.0076,0.0469,4,0.5975,94.51,295.51,3955.4,0,0.0,2.2873,4.156232,1,0
10.7706,0.1042,0.0776,7,0.5423,308.62,159.4,4008.92,0,0.0,2.0758,4.95325,2,0
3.3262,0.1099,0.0299,6,0.4097,344.91,285.91,1222.76,2,0.0707,1.9191,8.900772,0,0
671.3078,11.2874,0.05,1,0.7784,44.27,26.73,3064.15,0,0.0,0.0,0.00532,15,1
590.1608,9.6522,0.7723,1,0.9954,171.17,29.32,177.54,263,0.8093,0.0,0.014559,218,1
0.0,0.015,0.0271,3,0.6055,119.08,240.56,1969.08,0,0.0,1.8039,5.584091,0,0
